date,time,lat,long,country,city,area,direction,dist,depth,xm,md,richter,mw,ms,mb
2016.09.28,12:19:56 AM,37.18,28.34,turkey,mugla,akkaya,north_east,0.7,11.4,3.5,0.0,3.4,3.5,0.0,0.0
2017.01.15,12:38:19 AM,39.89,28.72,turkey,bursa,civilicam_mustafakemalpasa,north_east,0.7,5.0,3.8,0.0,3.7,3.8,0.0,0.0
1918.01.16,12:13:28 AM,38.34,29.48,turkey,usak,pasalar_karahalli,south_west,0.8,10.0,5.8,5.5,5.5,5.8,5.7,5.5
1936.09.22,12:56:56 AM,40.98,33.26,turkey,cankiri,karatas_bayramoren,south_west,0.8,60.0,4.9,4.8,4.8,4.9,4.8,4.9
1944.09.30,12:13:19 AM,41.11,34.87,turkey,corum,karalarguney_osmancik,south_west,0.8,10.0,5.6,5.4,5.3,5.6,5.5,5.4
1964.06.14,12:41:04 AM,38.14,38.5,turkey,adiyaman,aksu_sincik,south_west,0.8,33.0,4.4,4.3,4.2,4.4,4.1,4.4
1967.07.26,12:16:06 AM,40.61,30.67,turkey,sakarya,serefiye_akyazi,south_west,0.8,21.0,4.6,4.5,4.5,4.6,4.4,4.5
1968.09.10,12:48:42 AM,41.69,32.39,turkey,bartin,ugurlar,south_west,0.8,33.0,4.2,4.0,4.0,4.2,3.7,4.1
1973.04.27,12:31:03 AM,38.65,32.92,turkey,konya,cihanbeyli,south_west,0.8,29.0,4.9,4.7,4.6,4.9,4.6,4.6
2011.09.22,12:22:36 AM,39.79,38.85,turkey,erzincan,dogandere_refahiye,south_west,0.8,5.0,5.6,0.0,5.6,5.5,0.0,0.0
2014.09.28,12:06:23 AM,36.85,28.99,turkey,mugla,kavacik_dalaman,south_west,0.8,8.4,3.5,0.0,3.5,3.5,0.0,0.0
2016.11.06,12:45:01 AM,40.73,34.14,turkey,corum,emirsah_bayat,south_west,0.8,10.2,3.8,0.0,3.5,3.8,0.0,0.0
1933.07.19,12:07:10 AM,38.19,29.79,turkey,denizli,bekirli_civril,south_east,0.8,40.0,5.8,5.5,5.5,5.8,5.7,5.5
1935.10.14,12:27:10 AM,39.2,40.6,turkey,bingol,dogankaya_adakli,south_east,0.8,30.0,4.8,4.7,4.6,4.8,4.6,4.7
1944.04.05,12:40:43 AM,40.84,31.12,turkey,duzce,mamure,south_east,0.8,10.0,5.6,5.4,5.3,5.6,5.5,5.4
2017.04.26,12:26:41 AM,37.56,38.49,turkey,adiyaman,yarimbag_samsat,south_east,0.8,11.1,3.7,0.0,3.6,3.7,0.0,0.0
1970.02.11,12:07:28 AM,40.66,34.0,turkey,cankiri,gunmec_yaprakli,north_west,0.8,33.0,4.3,4.1,4.1,4.3,3.9,4.2
1970.10.13,12:53:37 AM,38.28,36.98,turkey,kahramanmaras,karagoz_afsin,north_west,0.8,34.0,4.9,4.7,4.6,4.9,4.6,4.6
1971.06.29,12:26:32 AM,37.51,29.87,turkey,burdur,baskuyu_yesilova,north_west,0.8,29.0,5.0,4.7,5.0,5.0,4.7,4.9
2014.08.03,12:22:44 AM,40.61,29.17,turkey,yalova,termal,north_west,0.8,11.5,4.1,0.0,4.1,3.8,0.0,0.0
2017.03.02,12:55:21 AM,37.62,38.49,turkey,adiyaman,taskuyu_samsat,north_west,0.8,11.2,3.7,0.0,3.5,3.7,0.0,0.0
1948.11.09,12:45:00 AM,40.1,26.4,turkey,canakkale,kepez,north_east,0.8,90.0,4.9,4.7,4.7,4.9,4.7,4.8
1959.09.10,12:59:23 AM,39.64,41.73,turkey,erzurum,kullu_tekman,north_east,0.8,70.0,5.5,5.2,5.2,5.5,5.3,5.2
1966.05.04,12:49:02 AM,37.74,27.71,turkey,aydin,taskoy_kocarli,north_east,0.8,37.0,5.2,5.1,5.1,5.1,5.2,4.8
2017.02.06,12:01:59 AM,39.53,26.13,turkey,canakkale,gulpinar_ayvacik,north_east,0.8,9.5,3.6,0.0,3.6,3.6,0.0,0.0
1936.11.18,12:50:14 AM,41.25,33.33,turkey,kastamonu,arac,north,0.8,10.0,5.5,5.3,5.3,5.5,5.4,5.3
1967.01.29,12:47:52 AM,38.99,27.6,turkey,manisa,suleymankoy_akhisar,north,0.8,33.0,4.7,4.6,4.6,4.7,4.5,4.6
1970.03.28,12:02:23 AM,39.21,29.51,turkey,kutahya,kizik_cavdarhisar,north,0.8,18.0,7.0,0.0,7.0,6.2,7.0,6.0
2016.09.16,12:23:23 AM,38.89,27.68,turkey,manisa,mecidiye_akhisar,east,0.8,6.4,3.8,0.0,3.6,3.8,0.0,0.0
2017.03.08,12:31:25 AM,37.54,38.47,turkey,adiyaman,kirmacik_samsat,east,0.8,15.6,3.7,0.0,3.5,3.7,0.0,0.0
1929.04.08,12:12:14 AM,41.2,32.2,turkey,karabuk,yesilkoy_yenice,south_west,0.9,30.0,4.8,4.7,4.6,4.8,4.6,4.7
1959.12.09,12:53:57 AM,38.09,39.0,turkey,malatya,esencik_puturge,south_west,0.9,60.0,4.8,4.7,4.6,4.8,4.6,4.7
1966.04.27,12:48:51 AM,38.14,42.52,turkey,bitlis,ekintepe_hizan,south_west,0.9,28.0,5.2,5.0,5.0,5.2,5.1,4.9
1967.07.22,12:42:00 AM,40.64,30.53,turkey,sakarya,karapurcek,south_west,0.9,30.0,4.9,4.7,4.8,4.9,4.7,4.8
1943.06.20,12:32:54 AM,40.85,30.51,turkey,sakarya,turkbeylikkisla_sogutlu,south_east,0.9,10.0,6.6,6.2,6.2,6.4,6.6,6.1
1956.01.06,12:52:59 AM,41.0,30.2,turkey,kocaeli,mancarlar_kandira,south_east,0.9,10.0,5.2,4.9,4.9,5.2,4.9,4.9
1956.08.30,12:15:00 AM,41.0,30.2,turkey,kocaeli,mancarlar_kandira,south_east,0.9,5.0,4.4,4.2,4.2,4.4,4.0,4.3
1970.07.10,12:30:00 AM,40.99,35.91,turkey,samsun,salur_ladik,south_east,0.9,37.0,4.8,4.6,4.6,4.8,4.5,4.5
1971.07.11,12:12:56 AM,37.16,36.85,turkey,gaziantep,icerisu_nurdagi,south_east,0.9,19.0,5.3,5.2,5.2,5.3,5.3,5.0
2017.01.20,12:41:49 AM,39.99,26.89,turkey,canakkale,alibeyciftligi_can,south_east,0.9,4.5,3.9,0.0,3.7,3.9,0.0,0.0
1957.05.26,12:36:39 AM,40.76,30.81,turkey,sakarya,harmantepe_hendek,south,0.9,10.0,5.9,5.7,5.6,5.9,5.9,5.6
1972.03.22,12:51:47 AM,40.42,42.22,turkey,erzurum,oyuktas_senkaya,south,0.9,2.0,4.7,4.6,4.6,4.7,4.5,4.6
2017.04.18,12:58:25 AM,38.93,27.73,turkey,manisa,hamidiye_akhisar,south,0.9,10.3,3.8,0.0,3.8,3.8,0.0,0.0
1923.05.29,12:34:02 AM,41.0,30.0,turkey,kocaeli,haciseyh_kandira,north_west,0.9,25.0,5.6,5.4,5.3,5.6,5.5,5.4
1940.02.01,12:12:56 AM,41.0,33.0,turkey,karabuk,erkec_ovacik,north_west,0.9,30.0,5.2,4.9,4.9,5.2,4.9,4.9
1948.12.13,12:00:00 AM,41.0,30.0,turkey,kocaeli,haciseyh_kandira,north_west,0.9,15.0,4.5,4.3,4.3,4.5,4.2,4.4
1953.03.19,12:13:58 AM,39.88,27.35,turkey,canakkale,baskoz_yenice,north_west,0.9,10.0,5.3,5.0,4.9,5.3,5.0,5.0
1953.06.18,12:44:12 AM,41.8,26.55,turkey,edirne,yolustu,north_west,0.9,30.0,5.3,5.0,5.0,5.3,5.1,5.1
1958.09.03,12:58:38 AM,38.27,28.19,turkey,izmir,veliler_kiraz,north_west,0.9,10.0,4.8,4.7,4.6,4.8,4.6,4.7
2016.07.20,12:38:17 AM,37.98,29.37,turkey,denizli,bayiralan_cal,north_west,0.9,6.9,3.8,0.0,3.7,3.8,0.0,0.0
1956.07.18,12:46:53 AM,39.96,27.3,turkey,canakkale,cakiroba_yenice,north_east,0.9,60.0,4.7,4.6,4.6,4.7,4.5,4.6
1967.06.22,12:25:02 AM,40.82,33.9,turkey,cankiri,asagioz_yaprakli,north_east,0.9,17.0,4.6,4.4,4.4,4.6,4.3,4.5
1969.03.05,12:41:16 AM,40.06,27.56,turkey,balikesir,kumkoy_gonen,north_east,0.9,33.0,4.8,4.6,4.7,4.8,4.6,4.7
2013.06.09,12:18:57 AM,39.17,29.03,turkey,kutahya,karacaoren_simav,north_east,0.9,8.6,3.9,0.0,3.9,3.4,0.0,0.0
2015.05.02,12:45:57 AM,40.84,32.49,turkey,bolu,imamlar_gerede,north_east,0.9,1.8,4.1,0.0,4.1,4.0,0.0,0.0
2015.12.02,12:32:08 AM,39.27,40.23,turkey,bingol,acikguney_kigi,north_east,0.9,4.0,3.6,0.0,3.6,0.0,0.0,0.0
2016.11.08,12:55:08 AM,40.5,37.17,turkey,tokat,dagustu_basciftlik,north_east,0.9,3.0,3.8,0.0,3.6,3.8,0.0,0.0
2017.02.07,12:25:25 AM,39.53,26.13,turkey,canakkale,gulpinar_ayvacik,north_east,0.9,10.0,3.6,0.0,3.5,3.6,0.0,0.0
2017.03.02,12:24:20 AM,37.59,38.49,turkey,adiyaman,samsat,north_east,0.9,9.7,4.4,0.0,4.2,4.4,0.0,0.0
2017.04.04,12:00:38 AM,38.61,27.6,turkey,manisa,hacihaliller,north_east,0.9,4.0,4.1,0.0,4.0,4.1,0.0,0.0
2017.04.23,12:12:44 AM,39.76,38.81,turkey,erzincan,babaaslan_refahiye,north_east,0.9,1.6,3.9,0.0,3.6,3.9,0.0,0.0
1969.04.12,12:07:34 AM,40.29,42.92,turkey,kars,ortakoy_kagizman,north,0.9,62.0,4.3,4.2,4.2,4.3,4.0,4.0
2016.10.15,12:52:09 AM,38.94,27.71,turkey,manisa,ballica_akhisar,north,0.9,6.7,3.7,0.0,3.5,3.7,0.0,0.0
1933.12.21,12:41:02 AM,41.21,33.64,turkey,kastamonu,koccugaz_ihsangazi,east,0.9,60.0,4.9,4.8,4.8,4.9,4.8,4.9
1960.01.26,12:52:15 AM,40.19,38.75,turkey,giresun,yenikoy_camoluk,east,0.9,20.0,5.9,5.7,5.6,5.9,5.9,5.6
1967.04.07,12:40:07 AM,40.0,31.0,turkey,eskisehir,belkese_alpu,east,0.9,10.0,4.5,4.4,4.4,4.5,4.3,4.4
1945.10.26,12:56:51 AM,41.54,33.29,turkey,kastamonu,boyalica_daday,west,1.0,50.0,5.8,5.5,5.5,5.8,5.7,5.5
1944.06.25,12:16:26 AM,38.79,29.31,turkey,usak,gokcedal,south_west,1.0,40.0,6.0,5.8,5.7,6.0,6.0,5.7
1957.12.26,12:01:45 AM,40.83,29.72,turkey,kocaeli,kalburcu_korfez,south_west,1.0,10.0,5.4,5.1,5.1,5.4,5.2,5.1
1967.02.12,12:23:55 AM,40.14,28.1,turkey,balikesir,aksakal_bandirma,south_west,1.0,36.0,4.3,4.2,4.1,4.3,4.0,4.2
1970.03.30,12:06:18 AM,39.2,29.5,turkey,kutahya,kizik_cavdarhisar,south_west,1.0,10.0,4.4,4.2,4.2,4.4,4.0,4.3
1973.02.19,12:10:01 AM,40.28,33.86,turkey,cankiri,karalli_kizilirmak,south_west,1.0,22.0,5.0,4.7,4.7,5.0,4.7,4.7
2016.10.08,12:02:47 AM,40.61,28.95,turkey,yalova,esenkoy_cinarcik,south_west,1.0,5.5,3.7,0.0,3.7,3.7,0.0,0.0
2017.01.20,12:15:11 AM,39.23,28.09,turkey,balikesir,kozlu_sindirgi,south_west,1.0,8.9,3.9,0.0,3.6,3.9,0.0,0.0
2017.05.01,12:01:37 AM,40.01,26.85,turkey,canakkale,serbetli_can,south_west,1.0,5.3,3.5,0.0,3.5,3.5,0.0,0.0
1925.07.26,12:53:59 AM,40.71,41.49,turkey,artvin,kilickaya_yusufeli,south_east,1.0,10.0,4.8,4.7,4.6,4.8,4.6,4.7
1948.08.18,12:06:12 AM,38.51,39.25,turkey,elazig,gozebasi,south_east,1.0,10.0,5.3,5.0,4.9,5.3,5.0,5.0
1963.07.26,12:46:39 AM,36.84,28.76,turkey,mugla,golbasi_ortaca,south_east,1.0,80.0,5.3,5.0,5.0,5.3,5.1,5.1
1971.05.22,12:43:42 AM,39.23,40.61,turkey,bingol,catma_adakli,south_east,1.0,50.0,4.7,4.7,4.6,4.7,4.6,4.4
2012.09.20,12:10:29 AM,37.32,37.11,turkey,kahramanmaras,osmandede_pazarcik,south_east,1.0,10.0,3.9,0.0,3.9,3.8,0.0,0.0
2016.10.09,12:21:00 AM,39.01,27.72,turkey,manisa,yatagan_akhisar,south_east,1.0,12.7,4.0,0.0,4.0,4.0,0.0,0.0
2017.02.07,12:24:03 AM,39.52,26.12,turkey,canakkale,gulpinar_ayvacik,south_east,1.0,12.7,5.3,0.0,5.3,5.2,0.0,0.0
2017.04.27,12:51:00 AM,37.57,38.49,turkey,adiyaman,samsat,south_east,1.0,3.1,4.2,0.0,3.9,4.2,0.0,0.0
1948.08.10,12:27:09 AM,38.48,28.94,turkey,usak,derekoy_esme,south,1.0,80.0,5.2,4.9,4.9,5.2,4.9,4.9
1970.08.29,12:03:25 AM,39.01,29.36,turkey,kutahya,tepepinar_gediz,south,1.0,34.0,4.4,4.2,4.2,4.4,4.0,4.3
1972.08.29,12:48:37 AM,37.0,29.14,turkey,denizli,akpinar_cameli,south,1.0,10.0,4.5,4.3,4.4,4.5,4.2,4.4
2017.03.02,12:10:54 AM,37.55,38.48,turkey,adiyaman,yarimbag_samsat,south,1.0,24.2,3.8,0.0,3.7,3.8,0.0,0.0
1942.10.28,12:41:53 AM,39.46,27.79,turkey,balikesir,turnalar,north_west,1.0,10.0,5.6,5.4,5.3,5.6,5.5,5.4
1957.05.26,12:54:51 AM,40.6,30.74,turkey,sakarya,durmuslar_akyazi,north_west,1.0,40.0,5.5,5.3,5.3,5.5,5.4,5.3
1962.09.14,12:33:26 AM,39.57,28.17,turkey,balikesir,dombaydere_kepsut,north_west,1.0,40.0,4.7,4.6,4.6,4.7,4.5,4.6
1966.09.13,12:23:51 AM,39.17,40.85,turkey,bingol,devecik_karliova,north_west,1.0,46.0,4.8,4.7,4.6,4.8,4.6,4.5
1970.04.16,12:07:02 AM,39.21,29.13,turkey,kutahya,tokat_hisarcik,north_west,1.0,17.0,4.4,4.1,4.4,4.3,3.9,4.2
1971.05.12,12:12:27 AM,37.6,29.93,turkey,burdur,yarisli_yesilova,north_west,1.0,35.0,4.9,4.7,4.9,4.8,4.6,4.7
1971.05.16,12:29:09 AM,37.54,29.62,turkey,burdur,salda_yesilova,north_west,1.0,10.0,4.3,4.1,4.1,4.3,3.9,4.2
1971.05.22,12:34:18 AM,38.92,40.65,turkey,bingol,kardesler,north_west,1.0,26.0,5.0,4.7,4.7,5.0,4.7,4.7
1926.01.13,12:47:04 AM,38.64,28.11,turkey,manisa,kemerdamlari_salihli,north_east,1.0,50.0,5.8,5.6,5.6,5.8,5.8,5.6
1941.04.27,12:01:32 AM,39.68,35.31,turkey,yozgat,bahadin_sorgun,north_east,1.0,60.0,5.8,5.5,5.5,5.8,5.7,5.5
1965.09.19,12:03:03 AM,38.9,27.95,turkey,manisa,sehitler_akhisar,north_east,1.0,10.0,4.6,4.4,4.3,4.6,4.3,4.3
1970.03.31,12:51:36 AM,39.33,29.41,turkey,kutahya,yaris_emet,north_east,1.0,18.0,4.9,4.7,4.7,4.9,4.6,4.6
1970.04.27,12:34:34 AM,38.98,30.02,turkey,kutahya,eyidemir_dumlupinar,north_east,1.0,32.0,5.0,0.0,5.0,4.6,4.3,4.5
1971.06.15,12:55:41 AM,37.03,29.04,turkey,mugla,karacam_koycegiz,north_east,1.0,3.0,5.5,0.0,5.5,4.7,4.4,4.6
1973.11.05,12:12:01 AM,38.01,43.07,turkey,van,catak,north_east,1.0,69.0,4.7,4.7,4.7,4.7,4.7,4.4
2016.09.28,12:10:07 AM,37.92,29.12,turkey,denizli,pamukkale,north_east,1.0,8.1,4.2,0.0,4.1,4.2,0.0,0.0
2016.12.02,12:47:25 AM,38.98,31.11,turkey,afyonkarahisar,baskonak_emirdag,north_east,1.0,5.1,3.6,0.0,3.4,3.6,0.0,0.0
2017.07.22,12:12:32 AM,40.02,27.14,turkey,canakkale,yaykin_can,north_east,1.0,13.2,4.3,0.0,4.3,3.9,0.0,0.0
1928.05.03,12:25:13 AM,40.8,26.8,turkey,tekirdag,tetekoy_malkara,north,1.0,4.0,4.6,4.4,4.4,4.6,4.3,4.5
1966.05.02,12:12:25 AM,38.1,42.5,turkey,bitlis,oymapinar_hizan,north,1.0,50.0,5.0,4.8,4.8,5.0,4.8,4.7
1937.12.07,12:31:04 AM,39.94,40.43,turkey,erzurum,ozler_askale,east,1.0,60.0,4.9,4.7,4.7,4.9,4.7,4.8
1942.11.21,12:01:53 AM,40.82,34.44,turkey,corum,akcasu_iskilip,east,1.0,80.0,5.6,5.4,5.3,5.6,5.5,5.4
2008.06.01,12:35:24 AM,40.18,26.92,turkey,canakkale,ramazanlar_biga,east,1.0,10.0,4.3,0.0,4.3,4.0,0.0,4.1
1939.07.31,12:32:48 AM,39.8,29.6,turkey,kutahya,domanic,west,1.1,10.0,4.9,4.8,4.8,4.9,4.8,4.9
1945.03.02,12:39:44 AM,41.2,33.4,turkey,kastamonu,belkavak_arac,west,1.1,10.0,5.7,5.4,5.4,5.7,5.6,5.4
2015.02.10,12:01:54 AM,36.03,35.98,turkey,hatay,meydan_samandag,west,1.1,11.6,4.6,0.0,4.6,4.6,0.0,0.0
1965.06.17,12:19:03 AM,37.6,28.8,turkey,denizli,denizolugu_tavas,south_west,1.1,33.0,4.8,4.6,4.6,4.8,4.6,4.7
1966.08.21,12:25:10 AM,39.08,41.5,turkey,mus,tepekoy_varto,south_west,1.1,69.0,4.8,4.6,4.6,4.8,4.6,4.7
1970.06.14,12:58:26 AM,39.25,29.17,turkey,kutahya,hasanlar_hisarcik,south_west,1.1,23.0,4.5,4.3,4.4,4.5,4.2,4.4
2005.03.12,12:36:09 AM,39.39,40.85,turkey,bingol,kizilcubuk_karliova,south_west,1.1,5.0,5.7,0.0,5.7,5.7,0.0,0.0
2014.06.13,12:00:35 AM,38.67,43.18,turkey,van,mollakasim,south_west,1.1,5.0,4.0,0.0,4.0,3.8,0.0,0.0
2016.11.09,12:54:22 AM,38.74,27.82,turkey,manisa,kumkuyucak_saruhanli,south_west,1.1,6.2,3.6,0.0,3.5,3.4,0.0,0.0
2017.03.02,12:03:03 AM,37.55,38.48,turkey,adiyaman,yarimbag_samsat,south_west,1.1,20.4,4.1,0.0,4.1,4.0,0.0,0.0
1919.06.09,12:47:17 AM,40.68,33.89,turkey,cankiri,ikizoren_yaprakli,south_east,1.1,10.0,5.3,5.0,4.9,5.3,5.0,5.0
1939.08.03,12:32:54 AM,39.75,29.68,turkey,kutahya,muratli_domanic,south_east,1.1,50.0,5.6,5.4,5.3,5.6,5.5,5.4
1939.09.15,12:16:31 AM,39.76,29.56,turkey,kutahya,kucukkoy_domanic,south_east,1.1,20.0,5.8,5.5,5.5,5.8,5.7,5.5
1957.05.28,12:33:49 AM,40.57,31.02,turkey,bolu,taskesti_mudurnu,south_east,1.1,40.0,4.9,4.7,4.7,4.9,4.7,4.8
1961.09.10,12:17:28 AM,37.02,36.11,turkey,osmaniye,buyuktuysuz_toprakkale,south_east,1.1,100.0,4.9,4.7,4.7,4.9,4.7,4.8
1965.03.02,12:00:07 AM,38.47,28.33,turkey,manisa,torunlu_salihli,south_east,1.1,42.0,5.3,5.0,4.9,5.3,5.0,5.0
1967.06.23,12:06:55 AM,40.85,33.65,turkey,cankiri,kuscayiri_ilgaz,south_east,1.1,20.0,5.4,5.1,5.1,5.4,5.1,5.1
1970.03.28,12:40:16 AM,39.02,29.43,turkey,kutahya,hacibaba_gediz,south_east,1.1,43.0,4.5,4.3,4.3,4.5,4.2,4.4
1970.03.30,12:46:25 AM,39.09,29.03,turkey,kutahya,gokceler_simav,south,1.1,23.0,4.8,4.6,4.5,4.8,4.5,4.5
1971.05.15,12:47:36 AM,37.64,29.91,turkey,burdur,buyukyaka_yesilova,south,1.1,29.0,4.9,4.7,4.6,4.9,4.6,4.6
1928.08.23,12:15:35 AM,36.5,36.0,turkey,hatay,asagikepirce_iskenderun,north_west,1.1,35.0,4.9,4.8,4.8,4.9,4.8,4.9
1929.05.16,12:22:34 AM,36.5,36.0,turkey,hatay,asagikepirce_iskenderun,north_west,1.1,30.0,4.7,4.6,4.6,4.7,4.5,4.6
1958.01.14,12:34:50 AM,39.48,40.41,turkey,bingol,ayanoglu_yedisu,north_west,1.1,60.0,5.3,5.0,5.0,5.3,5.1,5.1
1965.08.31,12:57:04 AM,39.3,41.2,turkey,mus,kartaldere_varto,north_west,1.1,33.0,4.8,4.6,4.6,4.8,4.5,4.5
1966.07.19,12:33:23 AM,38.4,27.0,turkey,izmir,narlidere,north_west,1.1,25.0,4.4,4.2,4.2,4.4,4.0,4.3
1970.04.20,12:00:33 AM,38.84,29.92,turkey,usak,buyukoturak_banaz,north_west,1.1,23.0,4.4,4.2,4.4,4.4,4.0,4.3
1970.07.10,12:36:20 AM,39.16,28.6,turkey,manisa,sogutcuk_demirci,north_west,1.1,12.0,4.3,4.1,4.1,4.3,3.9,4.2
1971.06.10,12:31:54 AM,39.02,29.63,turkey,kutahya,goynuk_gediz,north_west,1.1,33.0,5.3,4.5,4.7,5.3,5.1,5.0
1971.08.17,12:29:33 AM,37.09,36.77,turkey,gaziantep,toplamalar_nurdagi,north_west,1.1,35.0,5.3,5.0,5.0,5.3,5.1,5.0
1973.09.10,12:02:05 AM,38.48,39.64,turkey,elazig,kayalar_maden,north_west,1.1,39.0,5.0,4.7,4.7,5.0,4.7,4.7
2013.12.25,12:11:35 AM,36.97,31.1,turkey,antalya,urundu_serik,north_west,1.1,123.2,4.6,0.0,4.4,4.6,0.0,0.0
2014.04.14,12:40:14 AM,40.69,34.85,turkey,corum,ayas,north_west,1.1,1.1,3.7,0.0,3.7,3.5,0.0,0.0
2017.02.18,12:19:25 AM,40.27,27.18,turkey,canakkale,doganci_biga,north_west,1.1,12.9,3.6,0.0,3.5,3.6,0.0,0.0
1918.08.09,12:39:10 AM,40.89,33.41,turkey,cankiri,sogutcuk_ilgaz,north_east,1.1,10.0,5.8,5.6,5.6,5.8,5.8,5.6
1935.03.05,12:10:00 AM,41.5,34.5,turkey,sinop,sariyar_boyabat,north_east,1.1,30.0,4.8,4.7,4.6,4.8,4.6,4.7
1941.05.23,12:51:59 AM,37.07,28.21,turkey,mugla,kiran,north_east,1.1,40.0,6.0,5.8,5.7,6.0,6.0,5.7
1968.03.13,12:53:42 AM,39.48,40.4,turkey,bingol,gelinpertek_yedisu,north_east,1.1,71.0,4.4,4.2,4.2,4.4,4.0,4.3
1970.03.28,12:28:28 AM,39.23,29.5,turkey,kutahya,abas_emet,north_east,1.1,50.0,4.8,0.0,4.8,4.5,4.2,4.4
1970.03.29,12:47:15 AM,39.0,29.4,turkey,kutahya,gediz,north_east,1.1,13.0,4.1,3.9,3.8,4.1,3.6,4.0
1971.09.20,12:57:35 AM,41.58,32.44,turkey,bartin,geris,north_east,1.1,10.0,4.3,4.1,4.1,4.3,3.9,4.2
2004.12.28,12:34:10 AM,36.94,28.2,turkey,mugla,karaca_marmaris,north_east,1.1,18.0,4.6,4.2,4.3,4.3,0.0,4.6
2017.03.02,12:45:18 AM,37.54,38.48,turkey,adiyaman,kirmacik_samsat,north_east,1.1,18.8,3.9,0.0,3.9,0.0,0.0,0.0
2017.04.02,12:32:42 AM,38.64,27.57,turkey,manisa,cavusoglu,north_east,1.1,9.5,4.3,0.0,4.3,4.2,0.0,0.0
1951.08.13,12:58:52 AM,41.09,33.27,turkey,kastamonu,cavuskoy_arac,north,1.1,80.0,4.9,4.8,4.8,4.9,4.8,4.9
1970.04.21,12:51:53 AM,39.22,41.4,turkey,mus,tasci_varto,north,1.1,28.0,4.7,4.6,4.6,4.7,4.5,4.4
1971.07.17,12:45:23 AM,38.72,40.28,turkey,bingol,doganli_genc,north,1.1,25.0,4.8,4.6,4.6,4.8,4.5,4.5
2016.11.23,12:03:15 AM,38.52,43.87,turkey,van,hazine_ozalp,north,1.1,5.0,4.4,0.0,4.2,4.4,0.0,0.0
2017.03.04,12:00:42 AM,37.54,38.46,turkey,adiyaman,kirmacik_samsat,north,1.1,16.8,3.8,0.0,3.7,3.8,0.0,0.0
2017.05.01,12:09:05 AM,38.29,42.92,turkey,van,kazanc_gevas,north,1.1,5.4,3.8,0.0,3.8,0.0,0.0,0.0
1960.04.10,12:05:33 AM,37.73,27.8,turkey,aydin,boydere_kocarli,east,1.1,40.0,4.9,4.8,4.8,4.9,4.8,4.9
1967.07.23,12:19:14 AM,40.61,30.63,turkey,sakarya,tasburun_akyazi,east,1.1,15.0,4.6,4.4,4.4,4.6,4.3,4.3
2013.07.17,12:40:32 AM,40.52,41.91,turkey,erzurum,kalebogazi_oltu,east,1.1,5.0,4.1,0.0,4.1,4.1,0.0,0.0
2016.01.19,12:36:29 AM,39.23,29.38,turkey,kutahya,karbasan_hisarcik,east,1.1,9.1,3.6,0.0,3.6,0.0,0.0,0.0
1971.02.23,12:41:23 AM,39.62,27.32,turkey,balikesir,kucuksapci_havran,west,1.2,10.0,5.3,5.3,5.3,5.3,5.1,5.0
2017.07.07,12:25:16 AM,40.48,34.44,turkey,corum,gokceagac_ugurludag,west,1.2,5.0,3.5,0.0,3.4,3.5,0.0,0.0
1929.09.15,12:10:15 AM,40.25,38.76,turkey,giresun,camliyayla_alucra,south_west,1.2,50.0,5.3,5.0,4.9,5.3,5.0,5.0
1966.08.19,12:22:10 AM,39.17,41.56,turkey,mus,cayiryolu_varto,south_west,1.2,26.0,6.5,6.1,6.1,6.0,6.5,5.8
1969.08.14,12:51:05 AM,39.52,27.87,turkey,balikesir,pamukcu,south_west,1.2,21.0,5.0,4.7,4.5,5.0,4.7,4.7
2014.09.28,12:22:16 AM,38.84,40.99,turkey,bingol,demirkapi_solhan,south_west,1.2,2.5,4.2,0.0,4.0,4.2,0.0,0.0
2015.11.29,12:34:35 AM,38.84,37.83,turkey,malatya,sarikiz_hekimhan,south_west,1.2,5.0,3.6,0.0,3.6,3.7,0.0,0.0
2017.05.01,12:30:41 AM,38.29,42.9,turkey,van,baglama_gevas,south_west,1.2,5.1,4.4,0.0,4.0,4.4,0.0,0.0
1924.12.22,12:49:42 AM,39.6,27.7,turkey,balikesir,dallidamdira,south_east,1.2,15.0,5.5,5.3,5.3,5.5,5.4,5.3
1925.04.29,12:03:40 AM,39.6,27.7,turkey,balikesir,dallidamdira,south_east,1.2,15.0,4.8,4.7,4.6,4.8,4.6,4.7
1941.12.02,12:02:56 AM,37.5,41.0,turkey,mardin,yenilmez_savur,south_east,1.2,30.0,5.3,5.0,4.9,5.3,5.0,5.0
1957.06.01,12:08:20 AM,40.68,30.84,turkey,sakarya,kurtulus_hendek,south_east,1.2,40.0,4.9,4.8,4.8,4.9,4.8,4.9
1967.01.30,12:25:04 AM,39.41,41.49,turkey,erzurum,guzeldere_hinis,south_east,1.2,76.0,5.0,5.0,4.9,4.9,5.0,4.6
1967.04.07,12:33:31 AM,37.36,36.24,turkey,osmaniye,sofular_kadirli,south_east,1.2,32.0,5.0,4.8,4.8,5.0,4.8,4.9
1967.07.22,12:08:35 AM,40.8,30.52,turkey,sakarya,hacilar_adapazari,south_east,1.2,40.0,4.6,4.5,4.5,4.6,4.4,4.5
1971.05.16,12:28:02 AM,37.57,30.03,turkey,burdur,duger,south_east,1.2,10.0,4.5,4.3,4.1,4.5,4.2,4.4
2016.08.07,12:47:03 AM,37.31,37.14,turkey,kahramanmaras,cicek_pazarcik,south_east,1.2,8.7,3.6,0.0,3.4,3.6,0.0,0.0
